primary_key,ancient_toponym,modern_toponym,province,country,longitude_x,latitude_y,civic_status,notes
Hanson2016_726,Salaria,Ubeda la Vieja,Hispania Tarraconensis,Spain,-3.368532,38.008075,Rights and privileges,ius Romanum
Hanson2016_727,Segeda,Belmonte del Perejil,Hispania Tarraconensis,Spain,-1.51768,41.289132,NA,NA
Hanson2016_728,Segobriga,Cabezo del Griego,Hispania Tarraconensis,Spain,-2.81302,39.885321,Municipium,NA
Hanson2016_729,Segovia,Segovia,Hispania Tarraconensis,Spain,-4.11922,40.949384,Municipium,NA
Hanson2016_730,Sisapo,La Bienvenida,Hispania Tarraconensis,Spain,-4.518296,38.646441,NA,NA
Hanson2016_731,Tarraco,Tarragona,Hispania Tarraconensis,Spain,1.25763,41.117936,Colonia,NA
Hanson2016_731,Tarraco,Tarragona,Hispania Tarraconensis,Spain,1.25763,41.117936,Conventus capital,NA
Hanson2016_731,Tarraco,Tarragona,Hispania Tarraconensis,Spain,1.25763,41.117936,Provincial capital,NA
Hanson2016_731,Tarraco,Tarragona,Hispania Tarraconensis,Spain,1.25763,41.117936,Rights and privileges,ius Romanum
Hanson2016_732,Termes,Tiermes,Hispania Tarraconensis,Spain,-3.148649,41.331017,NA,NA
Hanson2016_733,Toletum,Toledo,Hispania Tarraconensis,Spain,-4.024491,39.85668,Rights and privileges,stipendiaria
Hanson2016_734,Turiaso,Tarazona,Hispania Tarraconensis,Spain,-1.726083,41.904789,Municipium,NA
Hanson2016_734,Turiaso,Tarazona,Hispania Tarraconensis,Spain,-1.726083,41.904789,Rights and privileges,ius Latii
Hanson2016_735,Uxama,Osma,Hispania Tarraconensis,Spain,-3.082109,41.585279,NA,NA
Hanson2016_736,Valentia (Hispania Tarraconensis) (1),Valencia,Hispania Tarraconensis,Spain,-0.375507,39.475798,Colonia,NA
Hanson2016_736,Valentia (Hispania Tarraconensis) (1),Valencia,Hispania Tarraconensis,Spain,-0.375507,39.475798,Colonia,NA
Hanson2016_736,Valentia (Hispania Tarraconensis) (1),Valencia,Hispania Tarraconensis,Spain,-0.375507,39.475798,Colonia?,NA
Hanson2016_736,Valentia (Hispania Tarraconensis) (1),Valencia,Hispania Tarraconensis,Spain,-0.375507,39.475798,Rights and privileges,ius Latii?
Hanson2016_736,Valentia (Hispania Tarraconensis) (1),Valencia,Hispania Tarraconensis,Spain,-0.375507,39.475798,Rights and privileges,ius Romanum
Hanson2016_737,Valentia (Hispania Tarraconensis) (2),Valencia,Hispania Tarraconensis,Spain,-0.376814,39.470371,Colonia,NA
Hanson2016_737,Valentia (Hispania Tarraconensis) (2),Valencia,Hispania Tarraconensis,Spain,-0.376814,39.470371,Rights and privileges,ius Romanum
Hanson2016_738,Valeria,Valera la Vieja,Hispania Tarraconensis,Spain,-2.14935,39.811189,Colonia?,NA
Hanson2016_739,Abella,Avella,Italia (I Latium and Campania),Italy,14.601389,40.96,Colonia,NA
Hanson2016_740,Abellinum,Avellino,Italia (I Latium and Campania),Italy,14.792723,40.914749,Colonia,NA
Hanson2016_740,Abellinum,Avellino,Italia (I Latium and Campania),Italy,14.792723,40.914749,Colonia,NA
Hanson2016_740,Abellinum,Avellino,Italia (I Latium and Campania),Italy,14.792723,40.914749,Colonia,NA
Hanson2016_741,Acerrae,Acerra,Italia (I Latium and Campania),Italy,14.371049,40.945557,Colonia,NA
Hanson2016_741,Acerrae,Acerra,Italia (I Latium and Campania),Italy,14.371049,40.945557,Municipium,NA
Hanson2016_741,Acerrae,Acerra,Italia (I Latium and Campania),Italy,14.371049,40.945557,Rights and privileges,ius Latii
Hanson2016_742,Aletrium,Alatri,Italia (I Latium and Campania),Italy,13.34211,41.726495,Municipium,NA
Hanson2016_742,Aletrium,Alatri,Italia (I Latium and Campania),Italy,13.34211,41.726495,Rights and privileges,ius Latii?
Hanson2016_743,Allifae,Alife,Italia (I Latium and Campania),Italy,14.330584,41.328485,Colonia,NA
Hanson2016_743,Allifae,Alife,Italia (I Latium and Campania),Italy,14.330584,41.328485,Colonia,NA
Hanson2016_743,Allifae,Alife,Italia (I Latium and Campania),Italy,14.330584,41.328485,Municipium,NA
Hanson2016_744,Anagnia,Anagni,Italia (I Latium and Campania),Italy,13.158999,41.742235,Municipium,NA
Hanson2016_744,Anagnia,Anagni,Italia (I Latium and Campania),Italy,13.158999,41.742235,Rights and privileges,ius Romanum
Hanson2016_745,Antium,Anzio,Italia (I Latium and Campania),Italy,12.629052,41.447947,Colonia,NA
Hanson2016_745,Antium,Anzio,Italia (I Latium and Campania),Italy,12.629052,41.447947,Colonia,NA
Hanson2016_745,Antium,Anzio,Italia (I Latium and Campania),Italy,12.629052,41.447947,Colonia,NA
Hanson2016_745,Antium,Anzio,Italia (I Latium and Campania),Italy,12.629052,41.447947,Rights and privileges,ius Latii
Hanson2016_745,Antium,Anzio,Italia (I Latium and Campania),Italy,12.629052,41.447947,Rights and privileges,ius Italicum
Hanson2016_746,Aquilonia,Unknown,Italia (I Latium and Campania),Italy,14.750001,40.75,Municipium,NA
Hanson2016_747,Aquinum,Aquino,Italia (I Latium and Campania),Italy,13.70563,41.492204,Colonia,NA
Hanson2016_747,Aquinum,Aquino,Italia (I Latium and Campania),Italy,13.70563,41.492204,Municipium,NA
Hanson2016_747,Aquinum,Aquino,Italia (I Latium and Campania),Italy,13.70563,41.492204,Rights and privileges,ius Latii?
Hanson2016_747,Aquinum,Aquino,Italia (I Latium and Campania),Italy,13.70563,41.492204,Rights and privileges,ius Romanum?
Hanson2016_748,Ardea,Ardea,Italia (I Latium and Campania),Italy,12.510598,41.611502,Colonia,NA
Hanson2016_748,Ardea,Ardea,Italia (I Latium and Campania),Italy,12.510598,41.611502,Colonia,NA
Hanson2016_748,Ardea,Ardea,Italia (I Latium and Campania),Italy,12.510598,41.611502,Municipium,NA
Hanson2016_748,Ardea,Ardea,Italia (I Latium and Campania),Italy,12.510598,41.611502,Rights and privileges,ius Latii
Hanson2016_749,Aricia,Ariccia,Italia (I Latium and Campania),Italy,12.664436,41.731719,Municipium,NA
Hanson2016_749,Aricia,Ariccia,Italia (I Latium and Campania),Italy,12.664436,41.731719,Rights and privileges,ius Romanum
Hanson2016_750,Arpinum,Arpino,Italia (I Latium and Campania),Italy,13.60987,41.648444,Municipium,NA
Hanson2016_750,Arpinum,Arpino,Italia (I Latium and Campania),Italy,13.60987,41.648444,Rights and privileges,ius Romanum
Hanson2016_750,Arpinum,Arpino,Italia (I Latium and Campania),Italy,13.60987,41.648444,Rights and privileges,ius Romanum
Hanson2016_751,Atella,Atella,Italia (I Latium and Campania),Italy,14.269963,40.980411,Colonia,NA
Hanson2016_751,Atella,Atella,Italia (I Latium and Campania),Italy,14.269963,40.980411,Municipium,NA
Hanson2016_752,Atina,Atina,Italia (I Latium and Campania),Italy,13.799572,41.619665,Colonia,NA
Hanson2016_752,Atina,Atina,Italia (I Latium and Campania),Italy,13.799572,41.619665,Municipium,NA
Hanson2016_753,Baiae,Baia di Bacoli,Italia (I Latium and Campania),Italy,14.06645,40.819151,NA,NA
Hanson2016_754,Bovillae,Frattocchie,Italia (I Latium and Campania),Italy,12.60986,41.743602,Municipium?,NA
Hanson2016_755,Caiatia,Caiazzo,Italia (I Latium and Campania),Italy,14.366638,41.177123,Municipium,NA
Hanson2016_755,Caiatia,Caiazzo,Italia (I Latium and Campania),Italy,14.366638,41.177123,Rights and privileges,ius Romanum
Hanson2016_756,Calatia,Giacomo alle Galazze,Italia (I Latium and Campania),Italy,14.377833,41.041111,Colonia,NA
Hanson2016_756,Calatia,Giacomo alle Galazze,Italia (I Latium and Campania),Italy,14.377833,41.041111,Municipium,NA
Hanson2016_757,Cales,Calvi,Italia (I Latium and Campania),Italy,14.132,41.2,Colonia,NA
Hanson2016_757,Cales,Calvi,Italia (I Latium and Campania),Italy,14.132,41.2,Colonia,NA
Hanson2016_757,Cales,Calvi,Italia (I Latium and Campania),Italy,14.132,41.2,Municipium,NA
Hanson2016_757,Cales,Calvi,Italia (I Latium and Campania),Italy,14.132,41.2,Rights and privileges,ius Latii
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Colonia,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Colonia,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Colonia,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Colonia,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Colonia,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Colonia,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Colonia,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Colonia,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Municipium,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Provincial capital,NA
Hanson2016_758,Capua,S. Maria di Capua Vetere,Italia (I Latium and Campania),Italy,14.256289,41.081428,Rights and privileges,ius Latii
Hanson2016_759,Casilinum,Capua,Italia (I Latium and Campania),Italy,14.211983,41.108736,Colonia,NA
Hanson2016_760,Casinum,Cassino,Italia (I Latium and Campania),Italy,13.822167,41.48279,Colonia,NA
Hanson2016_760,Casinum,Cassino,Italia (I Latium and Campania),Italy,13.822167,41.48279,Municipium,NA
Hanson2016_760,Casinum,Cassino,Italia (I Latium and Campania),Italy,13.822167,41.48279,Rights and privileges,ius Romanum
Hanson2016_761,Castrimoenium,Marino,Italia (I Latium and Campania),Italy,12.666646,41.766575,Colonia,NA
Hanson2016_761,Castrimoenium,Marino,Italia (I Latium and Campania),Italy,12.666646,41.766575,Municipium,NA
Hanson2016_762,Caudium,Montesarchio,Italia (I Latium and Campania),Italy,14.639671,41.064374,Municipium,NA
Hanson2016_763,Cereatae,Casamari,Italia (I Latium and Campania),Italy,13.487,41.671,Municipium,NA
Hanson2016_764,Circeii (1),Circeo,Italia (I Latium and Campania),Italy,13.096265,41.235628,Colonia,NA
Hanson2016_764,Circeii (1),Circeo,Italia (I Latium and Campania),Italy,13.096265,41.235628,Colonia?,NA
Hanson2016_764,Circeii (1),Circeo,Italia (I Latium and Campania),Italy,13.096265,41.235628,Municipium,NA
Hanson2016_764,Circeii (1),Circeo,Italia (I Latium and Campania),Italy,13.096265,41.235628,Rights and privileges,ius Latii?
Hanson2016_764,Circeii (1),Circeo,Italia (I Latium and Campania),Italy,13.096265,41.235628,Rights and privileges,ius Latii
Hanson2016_765,Circeii (2),Circeo,Italia (I Latium and Campania),Italy,13.096164,41.235449,NA,NA
Hanson2016_766,Cora,Cori a Valle,Italia (I Latium and Campania),Italy,12.91612,41.642797,Colonia,NA
Hanson2016_766,Cora,Cori a Valle,Italia (I Latium and Campania),Italy,12.91612,41.642797,Municipium,NA
Hanson2016_766,Cora,Cori a Valle,Italia (I Latium and Campania),Italy,12.91612,41.642797,Rights and privileges,ius Latii
Hanson2016_767,Cubulteria,Alvignano?,Italia (I Latium and Campania),Italy,14.33333,41.25,Municipium,NA
Hanson2016_767,Cubulteria,Alvignano?,Italia (I Latium and Campania),Italy,14.33333,41.25,Rights and privileges,foederata
Hanson2016_767,Cubulteria,Alvignano?,Italia (I Latium and Campania),Italy,14.33333,41.25,Rights and privileges,ius Latii?
Hanson2016_768,Cumae,Cumae,Italia (I Latium and Campania),Italy,14.056078,40.847118,Colonia,NA
Hanson2016_768,Cumae,Cumae,Italia (I Latium and Campania),Italy,14.056078,40.847118,Municipium,NA
Hanson2016_768,Cumae,Cumae,Italia (I Latium and Campania),Italy,14.056078,40.847118,Rights and privileges,ius Latii
Hanson2016_769,Fabrateria Nova,S. Giovanni Incarico,Italia (I Latium and Campania),Italy,13.558926,41.502833,Colonia,NA
Hanson2016_769,Fabrateria Nova,S. Giovanni Incarico,Italia (I Latium and Campania),Italy,13.558926,41.502833,Municipium?,NA
Hanson2016_769,Fabrateria Nova,S. Giovanni Incarico,Italia (I Latium and Campania),Italy,13.558926,41.502833,Rights and privileges,ius Italicum
Hanson2016_770,Ferentinum,Ferentino,Italia (I Latium and Campania),Italy,13.253358,41.692712,Municipium,NA
Hanson2016_770,Ferentinum,Ferentino,Italia (I Latium and Campania),Italy,13.253358,41.692712,Rights and privileges,ius Latii
Hanson2016_771,Formiae,Formia,Italia (I Latium and Campania),Italy,13.605914,41.256351,Colonia,NA
Hanson2016_771,Formiae,Formia,Italia (I Latium and Campania),Italy,13.605914,41.256351,Municipium,NA
Hanson2016_771,Formiae,Formia,Italia (I Latium and Campania),Italy,13.605914,41.256351,Rights and privileges,ius Romanum
Hanson2016_771,Formiae,Formia,Italia (I Latium and Campania),Italy,13.605914,41.256351,Rights and privileges,ius Romanum
Hanson2016_772,Forum Popili (Italia (I Latium and Campania)),Unknown,Italia (I Latium and Campania),Italy,13.96687,41.17202,NA,NA
Hanson2016_773,Frusino,Frosinone,Italia (I Latium and Campania),Italy,13.351917,41.639406,Colonia,NA
Hanson2016_773,Frusino,Frosinone,Italia (I Latium and Campania),Italy,13.351917,41.639406,Municipium?,NA
Hanson2016_774,Fundi,Fondi,Italia (I Latium and Campania),Italy,13.426786,41.358806,Colonia,NA
Hanson2016_774,Fundi,Fondi,Italia (I Latium and Campania),Italy,13.426786,41.358806,Municipium?,NA
Hanson2016_774,Fundi,Fondi,Italia (I Latium and Campania),Italy,13.426786,41.358806,Rights and privileges,ius Romanum
Hanson2016_774,Fundi,Fondi,Italia (I Latium and Campania),Italy,13.426786,41.358806,Rights and privileges,ius Latii
Hanson2016_775,Gabii,Castiglione,Italia (I Latium and Campania),Italy,12.715833,41.886944,Municipium,NA
Hanson2016_776,Herculaneum,Ercolano,Italia (I Latium and Campania),Italy,14.347143,40.805855,Municipium,NA
Hanson2016_777,Interamna Lirenas,Pignataro Interamna,Italia (I Latium and Campania),Italy,13.787852,41.438332,Colonia,NA
Hanson2016_777,Interamna Lirenas,Pignataro Interamna,Italia (I Latium and Campania),Italy,13.787852,41.438332,Municipium,NA
Hanson2016_777,Interamna Lirenas,Pignataro Interamna,Italia (I Latium and Campania),Italy,13.787852,41.438332,Rights and privileges,ius Latii
Hanson2016_778,Labicum,Monte Compatri,Italia (I Latium and Campania),Italy,12.736409,41.80752,Colonia,NA
Hanson2016_778,Labicum,Monte Compatri,Italia (I Latium and Campania),Italy,12.736409,41.80752,Colonia,ius Latii
Hanson2016_778,Labicum,Monte Compatri,Italia (I Latium and Campania),Italy,12.736409,41.80752,Municipium,NA
Hanson2016_778,Labicum,Monte Compatri,Italia (I Latium and Campania),Italy,12.736409,41.80752,Rights and privileges,ius Latii
Hanson2016_779,Lanuvium,Lanuvio,Italia (I Latium and Campania),Italy,12.69758,41.674696,Municipium,NA
Hanson2016_779,Lanuvium,Lanuvio,Italia (I Latium and Campania),Italy,12.69758,41.674696,Rights and privileges,ius Latii
Hanson2016_780,Lavinium,Pratica di Mare,Italia (I Latium and Campania),Italy,12.470884,41.667974,Municipium,NA
Hanson2016_781,Liternum,Unknown,Italia (I Latium and Campania),Italy,14.030095,40.921005,Colonia,NA
Hanson2016_782,Minturnae,Minturno,Italia (I Latium and Campania),Italy,13.74664,41.262771,Colonia,NA
Hanson2016_782,Minturnae,Minturno,Italia (I Latium and Campania),Italy,13.74664,41.262771,Colonia,NA
Hanson2016_782,Minturnae,Minturno,Italia (I Latium and Campania),Italy,13.74664,41.262771,Rights and privileges,ius Italicum
Hanson2016_783,Misenum,Miseno,Italia (I Latium and Campania),Italy,14.084886,40.786274,Colonia,NA
Hanson2016_784,Neapolis (Italia (I Latium and Campania)),Naples,Italia (I Latium and Campania),Italy,14.251636,40.840097,Colonia,NA
Hanson2016_784,Neapolis (Italia (I Latium and Campania)),Naples,Italia (I Latium and Campania),Italy,14.251636,40.840097,Colonia,NA
Hanson2016_784,Neapolis (Italia (I Latium and Campania)),Naples,Italia (I Latium and Campania),Italy,14.251636,40.840097,Municipium,NA
Hanson2016_785,Nola,Nola,Italia (I Latium and Campania),Italy,14.528564,40.925877,Colonia,NA
Hanson2016_785,Nola,Nola,Italia (I Latium and Campania),Italy,14.528564,40.925877,Colonia,NA
Hanson2016_785,Nola,Nola,Italia (I Latium and Campania),Italy,14.528564,40.925877,Municipium?,NA
Hanson2016_786,Norba,Norma,Italia (I Latium and Campania),Italy,12.960278,41.591667,Colonia,NA
Hanson2016_786,Norba,Norma,Italia (I Latium and Campania),Italy,12.960278,41.591667,Municipium,NA
Hanson2016_786,Norba,Norma,Italia (I Latium and Campania),Italy,12.960278,41.591667,Rights and privileges,ius Latii
Hanson2016_787,Nuceria Alfaterna,Nocera Superiore,Italia (I Latium and Campania),Italy,14.673929,40.743128,Colonia,NA
Hanson2016_787,Nuceria Alfaterna,Nocera Superiore,Italia (I Latium and Campania),Italy,14.673929,40.743128,Colonia,NA
Hanson2016_787,Nuceria Alfaterna,Nocera Superiore,Italia (I Latium and Campania),Italy,14.673929,40.743128,Colonia,NA
Hanson2016_787,Nuceria Alfaterna,Nocera Superiore,Italia (I Latium and Campania),Italy,14.673929,40.743128,Municipium,NA
Hanson2016_788,Ostia,Ostia,Italia (I Latium and Campania),Italy,12.288323,41.753798,Colonia,NA
Hanson2016_788,Ostia,Ostia,Italia (I Latium and Campania),Italy,12.288323,41.753798,Colonia,NA
Hanson2016_788,Ostia,Ostia,Italia (I Latium and Campania),Italy,12.288323,41.753798,Rights and privileges,ius Italicum
Hanson2016_789,Picentia,Pontecagnano,Italia (I Latium and Campania),Italy,14.876851,40.644112,NA,NA
Hanson2016_790,Pompeii,Pompei,Italia (I Latium and Campania),Italy,14.484821,40.749283,Colonia,NA
Hanson2016_790,Pompeii,Pompei,Italia (I Latium and Campania),Italy,14.484821,40.749283,Colonia,NA
Hanson2016_790,Pompeii,Pompei,Italia (I Latium and Campania),Italy,14.484821,40.749283,Municipium,NA
Hanson2016_791,Pontia,Ponza,Italia (I Latium and Campania),Italy,12.965089,40.892523,Colonia,NA
Hanson2016_791,Pontia,Ponza,Italia (I Latium and Campania),Italy,12.965089,40.892523,Rights and privileges,ius Latii
Hanson2016_792,Praeneste,Palestrina,Italia (I Latium and Campania),Italy,12.892377,41.840006,Colonia,NA
Hanson2016_792,Praeneste,Palestrina,Italia (I Latium and Campania),Italy,12.892377,41.840006,Colonia,NA
Hanson2016_792,Praeneste,Palestrina,Italia (I Latium and Campania),Italy,12.892377,41.840006,Municipium,NA
Hanson2016_792,Praeneste,Palestrina,Italia (I Latium and Campania),Italy,12.892377,41.840006,Rights and privileges,ius Romanum?
Hanson2016_792,Praeneste,Palestrina,Italia (I Latium and Campania),Italy,12.892377,41.840006,Rights and privileges,ius Latii?
Hanson2016_792,Praeneste,Palestrina,Italia (I Latium and Campania),Italy,12.892377,41.840006,Rights and privileges,ius Romanum?
Hanson2016_793,Privernum,Priverno,Italia (I Latium and Campania),Italy,13.180367,41.472643,Colonia,NA
Hanson2016_793,Privernum,Priverno,Italia (I Latium and Campania),Italy,13.180367,41.472643,Municipium?,NA
Hanson2016_793,Privernum,Priverno,Italia (I Latium and Campania),Italy,13.180367,41.472643,Rights and privileges,ius Latii?
Hanson2016_793,Privernum,Priverno,Italia (I Latium and Campania),Italy,13.180367,41.472643,Rights and privileges,ius Romanum?
Hanson2016_794,Puteoli,Pozzuoli,Italia (I Latium and Campania),Italy,14.125078,40.825869,Colonia,NA
Hanson2016_794,Puteoli,Pozzuoli,Italia (I Latium and Campania),Italy,14.125078,40.825869,Colonia,NA
Hanson2016_794,Puteoli,Pozzuoli,Italia (I Latium and Campania),Italy,14.125078,40.825869,Colonia,NA
Hanson2016_795,Salernum,Salerno,Italia (I Latium and Campania),Italy,14.759886,40.679087,Colonia,NA
Hanson2016_796,Saticula,S. Agata de Goti,Italia (I Latium and Campania),Italy,14.504636,41.090469,Colonia,NA
Hanson2016_796,Saticula,S. Agata de Goti,Italia (I Latium and Campania),Italy,14.504636,41.090469,Municipium,NA
Hanson2016_796,Saticula,S. Agata de Goti,Italia (I Latium and Campania),Italy,14.504636,41.090469,Rights and privileges,ius Latii
Hanson2016_797,Setia,Sezze,Italia (I Latium and Campania),Italy,13.058893,41.498643,Colonia,NA
Hanson2016_797,Setia,Sezze,Italia (I Latium and Campania),Italy,13.058893,41.498643,Colonia,NA
Hanson2016_797,Setia,Sezze,Italia (I Latium and Campania),Italy,13.058893,41.498643,Municipium,NA
Hanson2016_797,Setia,Sezze,Italia (I Latium and Campania),Italy,13.058893,41.498643,Rights and privileges,ius Latii
Hanson2016_798,Signia,Segni,Italia (I Latium and Campania),Italy,13.024373,41.692178,Colonia,NA
Hanson2016_798,Signia,Segni,Italia (I Latium and Campania),Italy,13.024373,41.692178,Colonia?,NA
Hanson2016_798,Signia,Segni,Italia (I Latium and Campania),Italy,13.024373,41.692178,Municipium,NA
Hanson2016_798,Signia,Segni,Italia (I Latium and Campania),Italy,13.024373,41.692178,Rights and privileges,ius Latii?
Hanson2016_798,Signia,Segni,Italia (I Latium and Campania),Italy,13.024373,41.692178,Rights and privileges,ius Latii
Hanson2016_799,Sinuessa,Mondragone,Italia (I Latium and Campania),Italy,13.894556,41.115167,Colonia,NA
Hanson2016_799,Sinuessa,Mondragone,Italia (I Latium and Campania),Italy,13.894556,41.115167,Colonia,NA
Hanson2016_799,Sinuessa,Mondragone,Italia (I Latium and Campania),Italy,13.894556,41.115167,Rights and privileges,ius Italicum
Hanson2016_800,Sora,Sora,Italia (I Latium and Campania),Italy,13.616791,41.717925,Colonia,NA
Hanson2016_800,Sora,Sora,Italia (I Latium and Campania),Italy,13.616791,41.717925,Colonia,NA
Hanson2016_800,Sora,Sora,Italia (I Latium and Campania),Italy,13.616791,41.717925,Municipium,NA
Hanson2016_800,Sora,Sora,Italia (I Latium and Campania),Italy,13.616791,41.717925,Rights and privileges,ius Latii
Hanson2016_801,Suessa,Sessa Aurunca,Italia (I Latium and Campania),Italy,13.933661,41.236115,Colonia,NA
Hanson2016_801,Suessa,Sessa Aurunca,Italia (I Latium and Campania),Italy,13.933661,41.236115,Colonia,NA
Hanson2016_801,Suessa,Sessa Aurunca,Italia (I Latium and Campania),Italy,13.933661,41.236115,Municipium,NA
Hanson2016_801,Suessa,Sessa Aurunca,Italia (I Latium and Campania),Italy,13.933661,41.236115,Rights and privileges,ius Latii
Hanson2016_802,Suessula,Near Acerra,Italia (I Latium and Campania),Italy,14.398876,40.990548,Colonia,NA
Hanson2016_802,Suessula,Near Acerra,Italia (I Latium and Campania),Italy,14.398876,40.990548,Municipium,NA
Hanson2016_802,Suessula,Near Acerra,Italia (I Latium and Campania),Italy,14.398876,40.990548,Rights and privileges,ius Romanum
Hanson2016_803,Surrentum,Sorrento,Italia (I Latium and Campania),Italy,14.375738,40.626321,Municipium,NA
Hanson2016_804,Tarracina,Terracina,Italia (I Latium and Campania),Italy,13.248865,41.291217,Colonia,NA
Hanson2016_804,Tarracina,Terracina,Italia (I Latium and Campania),Italy,13.248865,41.291217,Colonia,NA
Hanson2016_804,Tarracina,Terracina,Italia (I Latium and Campania),Italy,13.248865,41.291217,Rights and privileges,ius Italicum
Hanson2016_804,Tarracina,Terracina,Italia (I Latium and Campania),Italy,13.248865,41.291217,Rights and privileges,ius Italicum
Hanson2016_805,Teanum Sidicinum,Teano,Italia (I Latium and Campania),Italy,14.049598,41.269557,Colonia,NA
Hanson2016_805,Teanum Sidicinum,Teano,Italia (I Latium and Campania),Italy,14.049598,41.269557,Municipium,NA
Hanson2016_806,Telesia,Telese Terme,Italia (I Latium and Campania),Italy,14.528778,41.218463,Colonia,NA
Hanson2016_806,Telesia,Telese Terme,Italia (I Latium and Campania),Italy,14.528778,41.218463,Municipium,NA
Hanson2016_807,Treba,Trevi,Italia (I Latium and Campania),Italy,13.248674,41.862465,Municipium,NA
Hanson2016_808,Trebula Balliensis,Treglia,Italia (I Latium and Campania),Italy,14.259857,41.227259,Municipium,NA
Hanson2016_808,Trebula Balliensis,Treglia,Italia (I Latium and Campania),Italy,14.259857,41.227259,Rights and privileges,ius Latii?
Hanson2016_809,Tusculum,Tuscolo,Italia (I Latium and Campania),Italy,12.70869,41.798377,Colonia,NA
Hanson2016_809,Tusculum,Tuscolo,Italia (I Latium and Campania),Italy,12.70869,41.798377,Municipium,NA
Hanson2016_809,Tusculum,Tuscolo,Italia (I Latium and Campania),Italy,12.70869,41.798377,Rights and privileges,ius Romanum
Hanson2016_810,Ulubrae,Sermoneta,Italia (I Latium and Campania),Italy,12.983699,41.549836,Colonia?,NA
Hanson2016_810,Ulubrae,Sermoneta,Italia (I Latium and Campania),Italy,12.983699,41.549836,Municipium?,NA
Hanson2016_811,Velitrae,Velletri,Italia (I Latium and Campania),Italy,12.777943,41.688987,Colonia,NA
Hanson2016_811,Velitrae,Velletri,Italia (I Latium and Campania),Italy,12.777943,41.688987,Colonia,NA
Hanson2016_811,Velitrae,Velletri,Italia (I Latium and Campania),Italy,12.777943,41.688987,Municipium,NA
Hanson2016_811,Velitrae,Velletri,Italia (I Latium and Campania),Italy,12.777943,41.688987,Rights and privileges,ius Latii
Hanson2016_812,Venafrum,Venafro,Italia (I Latium and Campania),Italy,14.043465,41.485659,Colonia,NA
Hanson2016_812,Venafrum,Venafro,Italia (I Latium and Campania),Italy,14.043465,41.485659,Municipium,NA
Hanson2016_812,Venafrum,Venafro,Italia (I Latium and Campania),Italy,14.043465,41.485659,Rights and privileges,ius Latii
Hanson2016_813,Verulae,Veroli,Italia (I Latium and Campania),Italy,13.41736,41.690616,Municipium?,NA
Hanson2016_814,Vitellia,Civitella?,Italia (I Latium and Campania),Italy,12.77899,41.882296,Colonia,NA
Hanson2016_814,Vitellia,Civitella?,Italia (I Latium and Campania),Italy,12.77899,41.882296,Rights and privileges,ius Latii
Hanson2016_815,Volturnum,Volturno,Italia (I Latium and Campania),Italy,13.940276,41.021722,Colonia,NA
Hanson2016_816,Aecae,Troia,Italia (II Apulia et Calabria),Italy,15.307262,41.359672,Colonia,NA
Hanson2016_817,Aeclanum,Mirabella Eclano,Italia (II Apulia et Calabria),Italy,14.99423,41.04212,Colonia,NA
Hanson2016_817,Aeclanum,Mirabella Eclano,Italia (II Apulia et Calabria),Italy,14.99423,41.04212,Municipium,NA
Hanson2016_818,Anxa,Gallipoli,Italia (II Apulia et Calabria),Italy,17.975532,40.054286,Municipium,NA
Hanson2016_819,Ausculum,Ascoli Satriano,Italia (II Apulia et Calabria),Italy,15.562485,41.207142,Colonia,NA
Hanson2016_819,Ausculum,Ascoli Satriano,Italia (II Apulia et Calabria),Italy,15.562485,41.207142,Colonia,NA
Hanson2016_819,Ausculum,Ascoli Satriano,Italia (II Apulia et Calabria),Italy,15.562485,41.207142,Municipium?,NA
Hanson2016_820,Barium,Bari,Italia (II Apulia et Calabria),Italy,16.86978,41.128982,Municipium,NA
Hanson2016_821,Beneventum,Benevento,Italia (II Apulia et Calabria),Italy,14.777672,41.130842,Colonia,NA
Hanson2016_821,Beneventum,Benevento,Italia (II Apulia et Calabria),Italy,14.777672,41.130842,Colonia,NA
Hanson2016_821,Beneventum,Benevento,Italia (II Apulia et Calabria),Italy,14.777672,41.130842,Colonia,NA
Hanson2016_821,Beneventum,Benevento,Italia (II Apulia et Calabria),Italy,14.777672,41.130842,Colonia,NA
